age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
51,47,Private,Masters,Married,Professional,White,Male,1
18,25,Private,HS-grad,Single,Service,White,Male,0
62,40,Private,HS-grad,Widowed,Blue-Collar,Other,Female,0
33,60,Private,Some-college,Married,Blue-Collar,White,Female,0
42,15,Private,HS-grad,Divorced,Service,White,Female,0
29,50,Self-Employed,Assoc,Married,Blue-Collar,White,Male,0
21,40,Private,HS-grad,Single,Blue-Collar,Other,Male,0
32,40,Private,Bachelors,Single,White-Collar,White,Female,0
48,40,Government,Masters,Divorced,White-Collar,Other,Female,1
29,50,Private,Bachelors,Single,Blue-Collar,White,Male,0
42,50,Private,Bachelors,Separated,Service,White,Female,0
61,2,Other/Unknown,Assoc,Married,Other/Unknown,White,Male,1
33,70,Private,Some-college,Married,White-Collar,White,Male,1
56,40,Government,Bachelors,Married,Professional,White,Male,1
29,40,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,0
42,50,Private,Bachelors,Married,Service,White,Male,1
32,40,Private,Masters,Married,White-Collar,White,Male,1
21,10,Private,Some-college,Single,Professional,White,Female,0
41,10,Private,Bachelors,Married,Professional,White,Female,1
36,40,Private,Bachelors,Single,White-Collar,Other,Female,0
20,40,Private,Some-college,Single,Blue-Collar,White,Female,0
53,38,Government,Masters,Married,White-Collar,White,Male,1
24,40,Private,HS-grad,Single,Blue-Collar,Other,Female,0
28,32,Private,Some-college,Married,White-Collar,White,Female,1
21,25,Private,Some-college,Single,Service,White,Female,0
26,40,Private,School,Married,White-Collar,White,Male,1
53,40,Private,HS-grad,Married,Blue-Collar,White,Male,1
35,40,Private,Assoc,Single,Service,White,Male,0
55,45,Private,School,Married,White-Collar,White,Male,0
22,40,Private,HS-grad,Single,Professional,White,Male,0
29,35,Private,Some-college,Divorced,Blue-Collar,White,Male,1
46,50,Private,Assoc,Married,White-Collar,White,Male,1
24,20,Private,Some-college,Single,White-Collar,Other,Female,0
18,50,Self-Employed,Some-college,Single,White-Collar,White,Female,0
20,20,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,0
18,25,Private,HS-grad,Single,Blue-Collar,White,Female,0
31,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
41,50,Private,Bachelors,Married,White-Collar,White,Male,1
20,40,Private,Some-college,Single,Blue-Collar,White,Female,0
33,35,Private,HS-grad,Married,Blue-Collar,White,Male,0
68,40,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,0
33,50,Government,Bachelors,Married,Professional,White,Male,0
23,30,Other/Unknown,Assoc,Single,Other/Unknown,Other,Female,0
41,50,Self-Employed,Prof-school,Married,Professional,White,Male,1
26,30,Private,Bachelors,Single,White-Collar,White,Male,0
45,35,Private,HS-grad,Married,Service,White,Female,0
36,40,Private,HS-grad,Married,Blue-Collar,White,Male,1
31,40,Private,School,Married,Blue-Collar,White,Male,0
51,40,Private,HS-grad,Married,Blue-Collar,Other,Male,0
23,40,Private,HS-grad,Single,Blue-Collar,White,Female,0
57,80,Private,Masters,Single,Professional,White,Male,0
21,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
41,44,Private,HS-grad,Single,Blue-Collar,White,Male,0
39,40,Private,HS-grad,Divorced,White-Collar,White,Female,0
27,40,Government,Some-college,Single,Service,White,Male,0
18,40,Other/Unknown,School,Single,Other/Unknown,White,Male,0
25,40,Private,Some-college,Married,White-Collar,White,Male,0
58,50,Private,Doctorate,Married,Professional,White,Male,1
43,35,Private,HS-grad,Married,Service,White,Female,0
78,15,Other/Unknown,Masters,Widowed,Other/Unknown,White,Female,0
67,10,Other/Unknown,Prof-school,Married,Other/Unknown,White,Male,1
42,40,Private,Bachelors,Single,Sales,White,Male,0
41,50,Private,Prof-school,Married,White-Collar,White,Female,1
40,50,Private,Some-college,Married,Blue-Collar,White,Male,1
31,40,Private,Bachelors,Single,Professional,Other,Male,0
28,40,Private,Bachelors,Married,White-Collar,White,Male,1
42,50,Self-Employed,HS-grad,Divorced,Sales,White,Male,0
46,50,Private,Prof-school,Married,Professional,White,Male,1
37,6,Private,Assoc,Single,Sales,Other,Female,0
47,25,Private,HS-grad,Married,Service,Other,Male,0
32,40,Private,Masters,Married,Professional,Other,Male,0
35,40,Private,Prof-school,Single,Professional,Other,Male,1
20,35,Self-Employed,Some-college,Single,Blue-Collar,White,Female,0
30,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
45,35,Private,HS-grad,Married,Blue-Collar,Other,Male,0
34,50,Self-Employed,Assoc,Single,Blue-Collar,White,Male,0
69,20,Private,Bachelors,Married,Blue-Collar,White,Male,0
30,20,Private,Doctorate,Single,Professional,White,Male,0
57,36,Private,HS-grad,Widowed,White-Collar,White,Female,0
42,40,Private,HS-grad,Single,Service,White,Female,0
27,50,Private,Bachelors,Single,Service,White,Male,0
56,50,Private,Some-college,Married,Blue-Collar,White,Male,0
43,40,Private,Assoc,Divorced,Blue-Collar,White,Male,0
31,40,Private,School,Married,Blue-Collar,White,Male,0
25,40,Private,Bachelors,Single,Service,Other,Male,0
19,30,Other/Unknown,HS-grad,Single,Other/Unknown,White,Female,0
18,10,Private,HS-grad,Single,Service,White,Female,0
35,40,Government,HS-grad,Married,Service,White,Male,1
43,16,Self-Employed,HS-grad,Married,Service,White,Female,0
50,40,Private,Assoc,Married,Blue-Collar,White,Male,1
32,40,Private,HS-grad,Married,Blue-Collar,White,Female,0
41,50,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,0
47,40,Private,Some-college,Divorced,White-Collar,White,Female,0
46,47,Private,School,Married,Blue-Collar,White,Male,0
30,40,Private,Some-college,Single,Blue-Collar,White,Male,1
45,45,Government,Masters,Married,Professional,White,Male,1
41,84,Private,School,Divorced,Blue-Collar,White,Male,1
39,40,Private,HS-grad,Single,Sales,Other,Female,0
28,40,Private,Some-college,Single,Blue-Collar,Other,Male,0
39,50,Private,Bachelors,Divorced,White-Collar,White,Male,0
40,40,Private,Assoc,Married,Blue-Collar,White,Male,0
31,40,Private,School,Married,Blue-Collar,White,Male,0
29,40,Private,HS-grad,Married,Service,White,Male,0
17,40,Private,School,Single,White-Collar,White,Male,0
27,45,Private,Bachelors,Married,Sales,White,Male,0
38,40,Private,HS-grad,Divorced,Blue-Collar,White,Male,0
31,40,Government,HS-grad,Married,Sales,White,Male,0
46,40,Private,School,Married,Blue-Collar,White,Male,1
62,40,Government,School,Married,Blue-Collar,White,Male,0
46,60,Self-Employed,Assoc,Married,White-Collar,White,Male,0
32,40,Private,Some-college,Single,Blue-Collar,White,Male,0
21,20,Private,Some-college,Single,Sales,Other,Female,0
45,40,Government,Masters,Single,Professional,White,Female,0
54,52,Government,Some-college,Married,Service,White,Male,0
17,20,Private,School,Single,Blue-Collar,White,Male,0
52,40,Government,HS-grad,Married,Blue-Collar,White,Male,1
26,55,Government,Some-college,Married,Service,White,Male,1
38,25,Private,HS-grad,Divorced,Service,White,Female,0
45,40,Government,HS-grad,Separated,Service,Other,Female,0
30,37,Private,School,Married,Service,White,Male,0
35,40,Government,HS-grad,Single,Service,White,Male,0
61,18,Private,Some-college,Married,Service,White,Male,1
36,37,Private,Assoc,Married,White-Collar,White,Female,0
52,45,Private,Some-college,Divorced,White-Collar,White,Female,0
38,45,Private,HS-grad,Married,Service,White,Male,0
44,40,Private,Assoc,Single,Blue-Collar,White,Male,0
47,38,Government,HS-grad,Divorced,White-Collar,White,Female,0
25,50,Private,Some-college,Married,Sales,White,Male,0
39,45,Private,Bachelors,Married,White-Collar,White,Male,1
28,40,Government,Bachelors,Single,Professional,White,Female,0
38,40,Private,Some-college,Married,Blue-Collar,White,Male,0
30,40,Private,HS-grad,Married,White-Collar,White,Male,0
19,15,Private,Some-college,Single,Service,White,Female,0
48,40,Private,HS-grad,Divorced,Blue-Collar,White,Male,0
51,40,Government,Assoc,Divorced,Professional,White,Female,0
59,40,Private,Some-college,Divorced,Service,White,Male,0
23,40,Private,HS-grad,Single,Sales,White,Male,0
22,15,Private,Assoc,Single,Sales,White,Female,0
37,60,Private,Masters,Divorced,White-Collar,White,Male,1
46,45,Private,Masters,Married,White-Collar,White,Male,1
47,40,Government,Bachelors,Single,White-Collar,Other,Male,1
39,40,Other/Unknown,HS-grad,Single,Other/Unknown,White,Male,0
34,55,Private,Bachelors,Married,White-Collar,White,Male,1
58,38,Private,HS-grad,Widowed,Sales,White,Male,0
24,55,Private,HS-grad,Separated,Service,White,Female,0
24,35,Private,Assoc,Single,Sales,White,Male,0
69,12,Private,HS-grad,Widowed,White-Collar,White,Female,0
31,48,Private,Masters,Married,White-Collar,White,Male,1
31,40,Private,Some-college,Single,White-Collar,White,Male,0
53,45,Private,HS-grad,Married,Blue-Collar,White,Male,0
46,56,Private,Assoc,Single,Service,White,Male,0
33,65,Self-Employed,Assoc,Married,Blue-Collar,White,Male,0
43,45,Private,Some-college,Divorced,White-Collar,White,Male,0
24,50,Private,HS-grad,Married,Blue-Collar,White,Male,0
44,40,Private,Assoc,Married,Blue-Collar,White,Male,0
41,50,Government,Bachelors,Married,White-Collar,White,Male,1
45,45,Private,Bachelors,Married,White-Collar,White,Male,1
27,35,Government,Bachelors,Single,Professional,White,Male,0
17,12,Private,School,Single,Service,White,Female,0
20,40,Private,HS-grad,Single,Service,Other,Female,0
39,40,Other/Unknown,HS-grad,Married,Other/Unknown,Other,Male,0
46,40,Government,Some-college,Married,White-Collar,Other,Male,0
68,40,Self-Employed,Assoc,Married,Professional,White,Male,0
50,40,Government,HS-grad,Married,White-Collar,White,Male,1
68,10,Private,HS-grad,Widowed,White-Collar,White,Female,1
51,50,Private,Masters,Married,White-Collar,White,Male,1
28,40,Self-Employed,HS-grad,Single,White-Collar,White,Male,0
35,40,Private,School,Single,Blue-Collar,White,Male,0
30,10,Private,Bachelors,Single,Blue-Collar,White,Male,0
18,40,Private,School,Single,Service,Other,Female,0
46,55,Private,Masters,Married,White-Collar,White,Male,1
42,60,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,0
38,40,Private,Some-college,Married,Sales,White,Female,1
57,40,Private,School,Married,Blue-Collar,White,Male,0
29,34,Private,HS-grad,Divorced,Sales,White,Female,0
21,20,Private,Some-college,Single,Service,Other,Male,0
24,40,Private,School,Single,Blue-Collar,Other,Female,0
20,38,Private,HS-grad,Single,Sales,White,Female,0
39,40,Self-Employed,Bachelors,Married,White-Collar,White,Male,0
45,45,Private,Doctorate,Divorced,Professional,White,Male,1
34,50,Private,Some-college,Single,Professional,White,Male,1
18,25,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Female,0
20,40,Private,Some-college,Single,White-Collar,White,Female,0
59,40,Private,Masters,Married,Service,White,Male,0
55,60,Self-Employed,HS-grad,Married,White-Collar,White,Male,0
32,60,Private,Masters,Married,White-Collar,White,Male,1
21,30,Private,Some-college,Single,Professional,White,Female,0
34,40,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,1
21,15,Private,Some-college,Single,Service,White,Male,0
36,50,Private,Masters,Married,Sales,White,Male,1
47,35,Private,Some-college,Widowed,Service,White,Female,0
59,40,Government,HS-grad,Separated,Service,Other,Female,0
30,40,Private,Bachelors,Married,Sales,Other,Male,0
18,25,Private,HS-grad,Single,White-Collar,White,Male,0
55,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
21,25,Private,HS-grad,Single,Service,White,Female,0
28,35,Government,Masters,Married,Professional,White,Female,1
52,60,Private,HS-grad,Married,White-Collar,White,Male,1
67,2,Other/Unknown,Masters,Married,Other/Unknown,White,Male,0
42,40,Private,HS-grad,Married,Sales,White,Male,0
41,45,Private,Bachelors,Married,Service,White,Male,1
25,40,Private,Bachelors,Single,Service,White,Male,0
31,72,Private,Bachelors,Single,Professional,White,Female,1
53,48,Self-Employed,Bachelors,Married,White-Collar,White,Male,1
31,40,Government,Assoc,Married,Blue-Collar,White,Male,0
25,84,Private,HS-grad,Married,Service,White,Male,0
46,30,Private,HS-grad,Divorced,Sales,White,Female,0
29,40,Private,Some-college,Single,Blue-Collar,White,Male,0
39,60,Self-Employed,HS-grad,Married,White-Collar,White,Male,1
55,30,Private,HS-grad,Married,White-Collar,White,Female,1
33,40,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,1
38,40,Self-Employed,School,Divorced,Blue-Collar,White,Male,0
45,40,Private,Some-college,Married,Blue-Collar,White,Male,1
32,55,Self-Employed,Bachelors,Married,Sales,White,Male,1
44,48,Private,HS-grad,Divorced,Blue-Collar,White,Female,0
34,50,Private,Bachelors,Single,White-Collar,White,Male,0
33,45,Private,Bachelors,Separated,White-Collar,Other,Female,0
57,42,Private,Some-college,Single,Blue-Collar,White,Male,0
26,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
70,5,Private,HS-grad,Widowed,White-Collar,White,Female,0
55,20,Private,School,Divorced,Sales,White,Female,0
39,52,Government,Assoc,Married,Service,White,Male,0
39,20,Government,Assoc,Married,White-Collar,White,Female,1
47,48,Private,HS-grad,Married,Blue-Collar,White,Male,0
22,35,Private,HS-grad,Single,Service,White,Female,0
37,40,Private,Masters,Married,White-Collar,White,Female,0
31,43,Private,School,Single,Sales,White,Male,1
50,40,Private,Assoc,Separated,Professional,White,Female,0
31,50,Private,Bachelors,Single,White-Collar,White,Male,0
20,18,Other/Unknown,Some-college,Single,Other/Unknown,White,Female,0
30,50,Private,HS-grad,Separated,Blue-Collar,White,Male,0
30,14,Private,HS-grad,Separated,Blue-Collar,White,Female,0
18,8,Private,Some-college,Single,Service,White,Male,0
35,39,Private,Some-college,Divorced,White-Collar,White,Female,0
58,60,Self-Employed,School,Married,Blue-Collar,White,Male,0
33,40,Private,Some-college,Divorced,White-Collar,White,Female,0
71,45,Other/Unknown,School,Divorced,Other/Unknown,White,Male,0
19,40,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,0
48,44,Private,Some-college,Separated,White-Collar,White,Female,0
34,60,Private,HS-grad,Married,Sales,White,Male,0
26,40,Self-Employed,Bachelors,Divorced,Sales,White,Male,0
33,40,Government,Bachelors,Married,Professional,White,Male,1
39,45,Private,Bachelors,Single,White-Collar,Other,Male,0
23,40,Private,Bachelors,Married,Professional,White,Female,0
61,40,Private,Assoc,Married,Service,White,Male,1
55,35,Private,Bachelors,Married,Service,Other,Male,0
50,55,Self-Employed,Masters,Married,Sales,White,Male,0
47,55,Private,Assoc,Single,Service,White,Female,0
36,64,Private,HS-grad,Married,Blue-Collar,White,Male,1
30,75,Self-Employed,HS-grad,Married,White-Collar,White,Male,0
48,60,Private,Bachelors,Married,White-Collar,White,Male,1
61,40,Other/Unknown,Bachelors,Married,Other/Unknown,White,Male,1
38,42,Government,HS-grad,Married,White-Collar,White,Male,1
44,40,Government,Bachelors,Married,Professional,White,Male,1
40,40,Private,HS-grad,Married,Service,Other,Male,0
52,40,Government,Assoc,Married,White-Collar,White,Male,0
38,40,Private,Bachelors,Married,White-Collar,White,Male,1
34,40,Private,Some-college,Married,Professional,White,Male,1
59,48,Private,Bachelors,Married,Blue-Collar,Other,Male,1
54,40,Self-Employed,Bachelors,Married,Sales,Other,Male,0
25,45,Private,HS-grad,Single,Blue-Collar,White,Male,0
37,40,Private,Bachelors,Single,Sales,Other,Female,0
33,40,Private,HS-grad,Married,Blue-Collar,White,Female,0
20,35,Other/Unknown,Some-college,Single,Other/Unknown,White,Female,0
60,40,Self-Employed,School,Married,Blue-Collar,White,Male,0
58,40,Private,School,Divorced,Service,White,Female,0
59,40,Self-Employed,School,Married,Blue-Collar,White,Male,0
68,40,Other/Unknown,Some-college,Married,Other/Unknown,White,Female,0
38,40,Private,Some-college,Single,Service,White,Male,0
30,62,Private,HS-grad,Married,White-Collar,White,Male,0
40,35,Private,HS-grad,Single,White-Collar,Other,Female,0
54,40,Private,Masters,Married,Professional,Other,Male,1
67,40,Private,Masters,Married,White-Collar,White,Male,1
19,16,Private,Some-college,Single,Blue-Collar,White,Male,0
43,12,Government,Some-college,Single,White-Collar,White,Female,0
61,40,Private,School,Married,Blue-Collar,White,Male,0
25,40,Private,Bachelors,Single,Professional,White,Male,0
33,30,Government,HS-grad,Single,White-Collar,White,Female,0
33,40,Self-Employed,Prof-school,Married,Professional,White,Male,1
39,40,Private,HS-grad,Married,Sales,White,Male,1
22,40,Private,School,Married,Blue-Collar,White,Female,0
31,48,Self-Employed,Doctorate,Single,Professional,White,Female,0
36,60,Private,HS-grad,Separated,Blue-Collar,White,Male,0
33,40,Private,Bachelors,Married,White-Collar,White,Female,1
45,48,Government,HS-grad,Divorced,Blue-Collar,White,Male,0
31,38,Private,Some-college,Married,Sales,White,Male,1
47,38,Private,HS-grad,Married,White-Collar,White,Male,0
26,40,Private,Some-college,Single,White-Collar,White,Male,0
43,40,Government,Some-college,Married,Service,White,Male,1
63,45,Private,HS-grad,Married,Professional,White,Male,0
31,35,Government,HS-grad,Married,White-Collar,White,Female,0
23,40,Private,HS-grad,Married,White-Collar,White,Female,0
21,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
46,40,Government,HS-grad,Divorced,White-Collar,Other,Female,0
53,40,Private,HS-grad,Divorced,Professional,White,Male,0
71,75,Private,School,Single,Service,White,Female,0
55,37,Private,HS-grad,Divorced,Sales,White,Female,0
28,15,Private,Some-college,Married,White-Collar,White,Female,0
35,40,Private,School,Married,Blue-Collar,White,Male,0
45,50,Private,Masters,Married,White-Collar,White,Male,1
32,50,Private,HS-grad,Married,Blue-Collar,White,Male,0
60,40,Private,Assoc,Married,Service,White,Male,1
28,32,Private,Assoc,Single,White-Collar,White,Male,0
34,40,Government,HS-grad,Married,Service,White,Male,0
58,40,Self-Employed,Prof-school,Single,Professional,White,Male,1
